t;c.x;c.y;c.z;t.x;t.y;t.z;n.x;n.y;n.z;b.x;b.y;b.z
25.88;5.330446487;3.603414937;0;0.351290144;0.936266647;0;-0.936266647;0.351290144;0;0;0;1
25.89;5.333958374;3.612777984;0;0.351087369;0.936342704;0;-0.936342704;0.351087369;0;0;0;1
25.9;5.337468235;3.622141791;0;0.350884934;0.936418583;0;-0.936418583;0.350884934;0;0;0;1
25.91;5.340976074;3.631506355;0;0.350682826;0.93649429;0;-0.93649429;0.350682826;0;0;0;1
25.92;5.344481893;3.640871676;0;0.350481057;0.936569821;0;-0.936569821;0.350481057;0;0;0;1
25.93;5.347985696;3.650237751;0;0.350279613;0.93664518;0;-0.93664518;0.350279613;0;0;0;1
25.94;5.351487486;3.659604579;0;0.350078507;0.936720363;0;-0.936720363;0.350078507;0;0;0;1
25.95;5.354987267;3.668972158;0;0.349877724;0.936795377;0;-0.936795377;0.349877724;0;0;0;1
25.96;5.358485042;3.678340486;0;0.349677276;0.936870216;0;-0.936870216;0.349677276;0;0;0;1
25.97;5.361980814;3.687709562;0;0.349477151;0.936944887;0;-0.936944887;0.349477151;0;0;0;1
25.98;5.365474586;3.697079383;0;0.349277359;0.937019384;0;-0.937019384;0.349277359;0;0;0;1
25.99;5.368966362;3.706449949;0;0.349077887;0.937093714;0;-0.937093714;0.349077887;0;0;0;1
26;5.372456145;3.715821257;0;0.348878746;0.937167872;0;-0.937167872;0.348878746;0;0;0;1
26.01;5.375943938;3.725193306;0;0.348679925;0.937241863;0;-0.937241863;0.348679925;0;0;0;1
26.02;5.379429744;3.734566094;0;0.348481433;0.937315684;0;-0.937315684;0.348481433;0;0;0;1
26.03;5.382913568;3.743939619;0;0.34828326;0.937389338;0;-0.937389338;0.34828326;0;0;0;1
26.04;5.386395411;3.75331388;0;0.348085412;0.937462824;0;-0.937462824;0.348085412;0;0;0;1
26.05;5.389875277;3.762688875;0;0.347887883;0.937536144;0;-0.937536144;0.347887883;0;0;0;1
26.06;5.393353169;3.772064602;0;0.347690677;0.937609297;0;-0.937609297;0.347690677;0;0;0;1
26.07;5.396829091;3.78144106;0;0.347493788;0.937682285;0;-0.937682285;0.347493788;0;0;0;1
26.08;5.400303046;3.790818247;0;0.34729722;0.937755107;0;-0.937755107;0.34729722;0;0;0;1
26.09;5.403775037;3.800196162;0;0.347100968;0.937827766;0;-0.937827766;0.347100968;0;0;0;1
26.1;5.407245066;3.809574802;0;0.346905034;0.93790026;0;-0.93790026;0.346905034;0;0;0;1
26.11;5.410713138;3.818954167;0;0.346709417;0.93797259;0;-0.93797259;0.346709417;0;0;0;1
26.12;5.414179256;3.828334254;0;0.346514114;0.938044758;0;-0.938044758;0.346514114;0;0;0;1
26.13;5.417643422;3.837715061;0;0.346319128;0.938116763;0;-0.938116763;0.346319128;0;0;0;1
26.14;5.421105639;3.847096588;0;0.346124453;0.938188607;0;-0.938188607;0.346124453;0;0;0;1
26.15;5.424565912;3.856478833;0;0.345930095;0.938260289;0;-0.938260289;0.345930095;0;0;0;1
26.16;5.428024242;3.865861794;0;0.345736043;0.938331811;0;-0.938331811;0.345736043;0;0;0;1
26.17;5.431480634;3.875245469;0;0.34554231;0.938403171;0;-0.938403171;0.34554231;0;0;0;1
26.18;5.434935089;3.884629856;0;0.345348881;0.938474374;0;-0.938474374;0.345348881;0;0;0;1
26.19;5.438387612;3.894014956;0;0.345155767;0.938545415;0;-0.938545415;0.345155767;0;0;0;1
26.2;5.441838206;3.903400764;0;0.344962959;0.938616299;0;-0.938616299;0.344962959;0;0;0;1
26.21;5.445286873;3.912787281;0;0.344770461;0.938687024;0;-0.938687024;0.344770461;0;0;0;1
26.22;5.448733616;3.922174504;0;0.344578269;0.938757592;0;-0.938757592;0.344578269;0;0;0;1
26.23;5.452178439;3.931562432;0;0.344386384;0.938828003;0;-0.938828003;0.344386384;0;0;0;1
26.24;5.455621345;3.940951064;0;0.344194806;0.938898256;0;-0.938898256;0.344194806;0;0;0;1
26.25;5.459062336;3.950340397;0;0.34400353;0.938968355;0;-0.938968355;0.34400353;0;0;0;1
26.26;5.462501416;3.95973043;0;0.343812563;0.939038296;0;-0.939038296;0.343812563;0;0;0;1
26.27;5.465938588;3.969121162;0;0.343621895;0.939108084;0;-0.939108084;0.343621895;0;0;0;1
26.28;5.469373855;3.978512592;0;0.343431534;0.939177716;0;-0.939177716;0.343431534;0;0;0;1
26.29;5.47280722;3.987904716;0;0.343241471;0.939247195;0;-0.939247195;0.343241471;0;0;0;1
26.3;5.476238685;3.997297535;0;0.343051711;0.939316519;0;-0.939316519;0.343051711;0;0;0;1
26.31;5.479668255;4.006691046;0;0.342862252;0.939385691;0;-0.939385691;0.342862252;0;0;0;1
26.32;5.483095931;4.016085248;0;0.34267309;0.939454711;0;-0.939454711;0.34267309;0;0;0;1
26.33;5.486521718;4.02548014;0;0.342484232;0.939523577;0;-0.939523577;0.342484232;0;0;0;1
26.34;5.489945617;4.034875719;0;0.342295666;0.939592293;0;-0.939592293;0.342295666;0;0;0;1
26.35;5.493367632;4.044271985;0;0.342107403;0.939660856;0;-0.939660856;0.342107403;0;0;0;1
26.36;5.496787766;4.053668936;0;0.341919433;0.93972927;0;-0.93972927;0.341919433;0;0;0;1
26.37;5.500206022;4.06306657;0;0.341731759;0.939797534;0;-0.939797534;0.341731759;0;0;0;1
26.38;5.503622402;4.072464886;0;0.341544382;0.939865647;0;-0.939865647;0.341544382;0;0;0;1
26.39;5.50703691;4.081863883;0;0.341357296;0.939933613;0;-0.939933613;0.341357296;0;0;0;1
26.4;5.510449549;4.091263558;0;0.341170509;0.940001428;0;-0.940001428;0.341170509;0;0;0;1
26.41;5.513860321;4.100663911;0;0.34098401;0.940069096;0;-0.940069096;0.34098401;0;0;0;1
26.42;5.51726923;4.110064939;0;0.340797806;0.940136615;0;-0.940136615;0.340797806;0;0;0;1
26.43;5.520676278;4.119466643;0;0.340611892;0.940203988;0;-0.940203988;0.340611892;0;0;0;1
26.44;5.524081469;4.128869019;0;0.340426267;0.940271214;0;-0.940271214;0.340426267;0;0;0;1
26.45;5.527484805;4.138272066;0;0.340240936;0.940338293;0;-0.940338293;0.340240936;0;0;0;1
26.46;5.530886288;4.147675784;0;0.340055891;0.940405227;0;-0.940405227;0.340055891;0;0;0;1
26.47;5.534285923;4.15708017;0;0.339871136;0.940472015;0;-0.940472015;0.339871136;0;0;0;1
26.48;5.537683712;4.166485224;0;0.339686669;0.940538658;0;-0.940538658;0.339686669;0;0;0;1
26.49;5.541079658;4.175890943;0;0.339502486;0.940605157;0;-0.940605157;0.339502486;0;0;0;1
26.5;5.544473763;4.185297327;0;0.339318594;0.940671511;0;-0.940671511;0.339318594;0;0;0;1
26.51;5.54786603;4.194704373;0;0.339134984;0.940737723;0;-0.940737723;0.339134984;0;0;0;1
26.52;5.551256463;4.204112081;0;0.33895166;0.94080379;0;-0.94080379;0.33895166;0;0;0;1
26.53;5.554645065;4.213520448;0;0.338768621;0.940869715;0;-0.940869715;0.338768621;0;0;0;1
26.54;5.558031837;4.222929474;0;0.338585862;0.940935499;0;-0.940935499;0.338585862;0;0;0;1
26.55;5.561416783;4.232339158;0;0.338403391;0.94100114;0;-0.94100114;0.338403391;0;0;0;1
26.56;5.564799905;4.241749497;0;0.338221198;0.94106664;0;-0.94106664;0.338221198;0;0;0;1
26.57;5.568181208;4.25116049;0;0.338039288;0.941131999;0;-0.941131999;0.338039288;0;0;0;1
26.58;5.571560692;4.260572136;0;0.337857659;0.941197217;0;-0.941197217;0.337857659;0;0;0;1
26.59;5.574938362;4.269984434;0;0.337676307;0.941262297;0;-0.941262297;0.337676307;0;0;0;1
26.6;5.578314219;4.279397382;0;0.337495239;0.941327235;0;-0.941327235;0.337495239;0;0;0;1
26.61;5.581688267;4.288810978;0;0.337314446;0.941392035;0;-0.941392035;0.337314446;0;0;0;1
26.62;5.585060509;4.298225222;0;0.33713393;0.941456697;0;-0.941456697;0.33713393;0;0;0;1
26.63;5.588430947;4.307640112;0;0.336953695;0.94152122;0;-0.94152122;0.336953695;0;0;0;1
26.64;5.591799584;4.317055646;0;0.336773734;0.941585605;0;-0.941585605;0.336773734;0;0;0;1
26.65;5.595166422;4.326471823;0;0.336594049;0.941649853;0;-0.941649853;0.336594049;0;0;0;1
26.66;5.598531466;4.335888643;0;0.33641464;0.941713964;0;-0.941713964;0.33641464;0;0;0;1
26.67;5.601894716;4.345306102;0;0.336235503;0.941777939;0;-0.941777939;0.336235503;0;0;0;1
26.68;5.605256176;4.354724201;0;0.336056642;0.941841777;0;-0.941841777;0.336056642;0;0;0;1
26.69;5.60861585;4.364142937;0;0.335878054;0.94190548;0;-0.94190548;0.335878054;0;0;0;1
26.7;5.611973738;4.37356231;0;0.335699735;0.941969048;0;-0.941969048;0.335699735;0;0;0;1
26.71;5.615329845;4.382982318;0;0.335521693;0.94203248;0;-0.94203248;0.335521693;0;0;0;1
26.72;5.618684173;4.392402959;0;0.33534392;0.942095778;0;-0.942095778;0.33534392;0;0;0;1
26.73;5.622036725;4.401824233;0;0.335166414;0.942158943;0;-0.942158943;0.335166414;0;0;0;1
26.74;5.625387502;4.411246138;0;0.334989183;0.942221973;0;-0.942221973;0.334989183;0;0;0;1
26.75;5.628736509;4.420668672;0;0.334812218;0.942284871;0;-0.942284871;0.334812218;0;0;0;1
26.76;5.632083748;4.430091835;0;0.334635521;0.942347637;0;-0.942347637;0.334635521;0;0;0;1
26.77;5.63542922;4.439515624;0;0.334459095;0.942410268;0;-0.942410268;0.334459095;0;0;0;1
26.78;5.63877293;4.44894004;0;0.334282933;0.942472769;0;-0.942472769;0.334282933;0;0;0;1
26.79;5.64211488;4.458365079;0;0.334107037;0.942535139;0;-0.942535139;0.334107037;0;0;0;1
26.8;5.645455072;4.467790742;0;0.33393141;0.942597376;0;-0.942597376;0.33393141;0;0;0;1
26.81;5.648793509;4.477217026;0;0.333756045;0.942659484;0;-0.942659484;0.333756045;0;0;0;1
26.82;5.652130194;4.486643931;0;0.333580945;0.942721461;0;-0.942721461;0.333580945;0;0;0;1
26.83;5.655465129;4.496071455;0;0.333406111;0.942783308;0;-0.942783308;0.333406111;0;0;0;1
26.84;5.658798317;4.505499597;0;0.333231538;0.942845026;0;-0.942845026;0.333231538;0;0;0;1
26.85;5.66212976;4.514928355;0;0.333057227;0.942906614;0;-0.942906614;0.333057227;0;0;0;1
26.86;5.665459462;4.524357729;0;0.332883181;0.942968074;0;-0.942968074;0.332883181;0;0;0;1
26.87;5.668787425;4.533787716;0;0.332709393;0.943029406;0;-0.943029406;0.332709393;0;0;0;1
26.88;5.672113651;4.543218317;0;0.332535866;0.943090609;0;-0.943090609;0.332535866;0;0;0;1
26.89;5.675438143;4.552649528;0;0.332362602;0.943151685;0;-0.943151685;0.332362602;0;0;0;1
26.9;5.678760904;4.56208135;0;0.332189595;0.943212634;0;-0.943212634;0.332189595;0;0;0;1
26.91;5.682081936;4.57151378;0;0.332016845;0.943273457;0;-0.943273457;0.332016845;0;0;0;1
26.92;5.685401241;4.580946819;0;0.331844358;0.943334152;0;-0.943334152;0.331844358;0;0;0;1
26.93;5.688718823;4.590380463;0;0.331672125;0.943394722;0;-0.943394722;0.331672125;0;0;0;1
26.94;5.692034685;4.599814713;0;0.331500147;0.943455167;0;-0.943455167;0.331500147;0;0;0;1
26.95;5.695348827;4.609249566;0;0.331328431;0.943515485;0;-0.943515485;0.331328431;0;0;0;1
26.96;5.698661254;4.618685022;0;0.331156967;0.94357568;0;-0.94357568;0.331156967;0;0;0;1
26.97;5.701971967;4.628121079;0;0.330985756;0.94363575;0;-0.94363575;0.330985756;0;0;0;1
26.98;5.70528097;4.637557737;0;0.330814804;0.943695695;0;-0.943695695;0.330814804;0;0;0;1
26.99;5.708588264;4.646994993;0;0.330644104;0.943755517;0;-0.943755517;0.330644104;0;0;0;1
27;5.711893853;4.656432847;0;0.330473655;0.943815217;0;-0.943815217;0.330473655;0;0;0;1
27.01;5.715197738;4.665871297;0;0.330303462;0.943874792;0;-0.943874792;0.330303462;0;0;0;1
27.02;5.718499923;4.675310342;0;0.33013352;0.943934245;0;-0.943934245;0.33013352;0;0;0;1
27.03;5.721800409;4.684749981;0;0.329963828;0.943993576;0;-0.943993576;0.329963828;0;0;0;1
27.04;5.7250992;4.694190213;0;0.329794387;0.944052786;0;-0.944052786;0.329794387;0;0;0;1
27.05;5.728396298;4.703631037;0;0.329625198;0.944111873;0;-0.944111873;0.329625198;0;0;0;1
27.06;5.731691705;4.71307245;0;0.329456257;0.94417084;0;-0.94417084;0.329456257;0;0;0;1
27.07;5.734985424;4.722514453;0;0.329287563;0.944229687;0;-0.944229687;0.329287563;0;0;0;1
27.08;5.738277457;4.731957044;0;0.329119122;0.944288411;0;-0.944288411;0.329119122;0;0;0;1
27.09;5.741567807;4.741400221;0;0.328950927;0.944347017;0;-0.944347017;0.328950927;0;0;0;1
27.1;5.744856476;4.750843984;0;0.328782977;0.944405503;0;-0.944405503;0.328782977;0;0;0;1
27.11;5.748143467;4.76028833;0;0.328615275;0.944463869;0;-0.944463869;0.328615275;0;0;0;1
27.12;5.751428783;4.769733261;0;0.328447821;0.944522117;0;-0.944522117;0.328447821;0;0;0;1
27.13;5.754712425;4.779178772;0;0.32828061;0.944580246;0;-0.944580246;0.32828061;0;0;0;1
27.14;5.757994396;4.788624865;0;0.328113643;0.944638257;0;-0.944638257;0.328113643;0;0;0;1
27.15;5.761274698;4.798071537;0;0.327946924;0.94469615;0;-0.94469615;0.327946924;0;0;0;1
27.16;5.764553335;4.807518788;0;0.327780447;0.944753925;0;-0.944753925;0.327780447;0;0;0;1
27.17;5.767830308;4.816966615;0;0.327614211;0.944811584;0;-0.944811584;0.327614211;0;0;0;1
27.18;5.77110562;4.826415019;0;0.327448219;0.944869125;0;-0.944869125;0.327448219;0;0;0;1
27.19;5.774379273;4.835863997;0;0.327282471;0.94492655;0;-0.94492655;0.327282471;0;0;0;1
27.2;5.77765127;4.84531355;0;0.327116963;0.944983858;0;-0.944983858;0.327116963;0;0;0;1
27.21;5.780921613;4.854763674;0;0.326951693;0.945041052;0;-0.945041052;0.326951693;0;0;0;1
27.22;5.784190305;4.86421437;0;0.326786667;0.945098129;0;-0.945098129;0.326786667;0;0;0;1
27.23;5.787457347;4.873665636;0;0.32662188;0.945155092;0;-0.945155092;0.32662188;0;0;0;1
27.24;5.790722743;4.883117472;0;0.326457332;0.94521194;0;-0.94521194;0.326457332;0;0;0;1
27.25;5.793986495;4.892569875;0;0.32629302;0.945268674;0;-0.945268674;0.32629302;0;0;0;1
27.26;5.797248604;4.902022845;0;0.32612895;0.945325292;0;-0.945325292;0.32612895;0;0;0;1
27.27;5.800509074;4.91147638;0;0.325965116;0.945381798;0;-0.945381798;0.325965116;0;0;0;1
27.28;5.803767907;4.92093048;0;0.325801518;0.94543819;0;-0.94543819;0.325801518;0;0;0;1
27.29;5.807025105;4.930385144;0;0.325638155;0.94549447;0;-0.94549447;0.325638155;0;0;0;1
27.3;5.810280671;4.939840369;0;0.325475032;0.945550635;0;-0.945550635;0.325475032;0;0;0;1
27.31;5.813534607;4.949296156;0;0.325312142;0.945606689;0;-0.945606689;0.325312142;0;0;0;1
27.32;5.816786915;4.958752503;0;0.325149486;0.945662631;0;-0.945662631;0.325149486;0;0;0;1
27.33;5.820037597;4.968209408;0;0.324987063;0.945718462;0;-0.945718462;0.324987063;0;0;0;1
27.34;5.823286657;4.977666872;0;0.324824877;0.94577418;0;-0.94577418;0.324824877;0;0;0;1
27.35;5.826534096;4.987124892;0;0.324662923;0.945829787;0;-0.945829787;0.324662923;0;0;0;1
27.36;5.829779916;4.996583467;0;0.3245012;0.945885284;0;-0.945885284;0.3245012;0;0;0;1
27.37;5.83302412;5.006042597;0;0.324339709;0.945940671;0;-0.945940671;0.324339709;0;0;0;1
27.38;5.836266711;5.01550228;0;0.324178452;0.945995947;0;-0.945995947;0.324178452;0;0;0;1
27.39;5.83950769;5.024962516;0;0.324017425;0.946051113;0;-0.946051113;0.324017425;0;0;0;1
27.4;5.84274706;5.034423302;0;0.323856627;0.94610617;0;-0.94610617;0.323856627;0;0;0;1
27.41;5.845984823;5.043884639;0;0.323696057;0.946161119;0;-0.946161119;0.323696057;0;0;0;1
27.42;5.849220982;5.053346524;0;0.323535721;0.946215957;0;-0.946215957;0.323535721;0;0;0;1
27.43;5.852455538;5.062808957;0;0.323375612;0.946270687;0;-0.946270687;0.323375612;0;0;0;1
27.44;5.855688495;5.072271938;0;0.323215731;0.94632531;0;-0.94632531;0.323215731;0;0;0;1
27.45;5.858919854;5.081735463;0;0.323056075;0.946379824;0;-0.946379824;0.323056075;0;0;0;1
27.46;5.862149617;5.091199534;0;0.32289665;0.946434231;0;-0.946434231;0.32289665;0;0;0;1
27.47;5.865377788;5.100664148;0;0.322737451;0.94648853;0;-0.94648853;0.322737451;0;0;0;1
27.48;5.868604367;5.110129304;0;0.322578478;0.946542723;0;-0.946542723;0.322578478;0;0;0;1
27.49;5.871829358;5.119595002;0;0.322419729;0.946596809;0;-0.946596809;0.322419729;0;0;0;1
27.5;5.875052762;5.12906124;0;0.322261205;0.946650789;0;-0.946650789;0.322261205;0;0;0;1
27.51;5.878274583;5.138528017;0;0.322102908;0.946704662;0;-0.946704662;0.322102908;0;0;0;1
27.52;5.881494821;5.147995333;0;0.321944835;0.946758429;0;-0.946758429;0.321944835;0;0;0;1
27.53;5.88471348;5.157463185;0;0.321786983;0.946812092;0;-0.946812092;0.321786983;0;0;0;1
27.54;5.887930561;5.166931574;0;0.321629354;0.94686565;0;-0.94686565;0.321629354;0;0;0;1
27.55;5.891146068;5.176400498;0;0.32147195;0.946919102;0;-0.946919102;0.32147195;0;0;0;1
27.56;5.894360001;5.185869956;0;0.321314768;0.946972449;0;-0.946972449;0.321314768;0;0;0;1
27.57;5.897572364;5.195339947;0;0.321157807;0.947025693;0;-0.947025693;0.321157807;0;0;0;1
27.58;5.900783158;5.204810469;0;0.321001065;0.947078833;0;-0.947078833;0.321001065;0;0;0;1
27.59;5.903992386;5.214281523;0;0.320844543;0.94713187;0;-0.94713187;0.320844543;0;0;0;1
27.6;5.90720005;5.223753106;0;0.320688245;0.947184802;0;-0.947184802;0.320688245;0;0;0;1
27.61;5.910406151;5.233225219;0;0.320532165;0.947237632;0;-0.947237632;0.320532165;0;0;0;1
27.62;5.913610694;5.242697859;0;0.320376304;0.947290359;0;-0.947290359;0.320376304;0;0;0;1
27.63;5.916813678;5.252171026;0;0.32022066;0.947342984;0;-0.947342984;0.32022066;0;0;0;1
27.64;5.920015107;5.261644718;0;0.320065233;0.947395507;0;-0.947395507;0.320065233;0;0;0;1
27.65;5.923214984;5.271118935;0;0.319910027;0.947447927;0;-0.947447927;0.319910027;0;0;0;1
27.66;5.926413309;5.280593676;0;0.319755037;0.947500246;0;-0.947500246;0.319755037;0;0;0;1
27.67;5.929610085;5.29006894;0;0.319600263;0.947552464;0;-0.947552464;0.319600263;0;0;0;1
27.68;5.932805315;5.299544725;0;0.319445704;0.947604581;0;-0.947604581;0.319445704;0;0;0;1
27.69;5.935999;5.309021031;0;0.31929136;0.947656598;0;-0.947656598;0.31929136;0;0;0;1
27.7;5.939191143;5.318497857;0;0.319137235;0.947708513;0;-0.947708513;0.319137235;0;0;0;1
27.71;5.942381745;5.327975201;0;0.318983323;0.947760328;0;-0.947760328;0.318983323;0;0;0;1
27.72;5.94557081;5.337453063;0;0.318829624;0.947812044;0;-0.947812044;0.318829624;0;0;0;1
27.73;5.948758338;5.346931442;0;0.318676138;0.947863661;0;-0.947863661;0.318676138;0;0;0;1
27.74;5.951944333;5.356410336;0;0.318522865;0.947915178;0;-0.947915178;0.318522865;0;0;0;1
27.75;5.955128796;5.365889745;0;0.318369806;0.947966596;0;-0.947966596;0.318369806;0;0;0;1
27.76;5.95831173;5.375369668;0;0.31821696;0.948017915;0;-0.948017915;0.31821696;0;0;0;1
27.77;5.961493136;5.384850103;0;0.318064325;0.948069135;0;-0.948069135;0.318064325;0;0;0;1
27.78;5.964673017;5.39433105;0;0.3179119;0.948120258;0;-0.948120258;0.3179119;0;0;0;1
27.79;5.967851375;5.403812508;0;0.317759685;0.948171283;0;-0.948171283;0.317759685;0;0;0;1
27.8;5.971028211;5.413294475;0;0.317607681;0.948222211;0;-0.948222211;0.317607681;0;0;0;1
27.81;5.974203529;5.422776952;0;0.317455889;0.94827304;0;-0.94827304;0.317455889;0;0;0;1
27.82;5.97737733;5.432259936;0;0.317304305;0.948323773;0;-0.948323773;0.317304305;0;0;0;1
27.83;5.980549616;5.441743427;0;0.31715293;0.948374409;0;-0.948374409;0.31715293;0;0;0;1
27.84;5.983720389;5.451227424;0;0.317001763;0.948424948;0;-0.948424948;0.317001763;0;0;0;1
27.85;5.986889652;5.460711926;0;0.316850803;0.948475392;0;-0.948475392;0.316850803;0;0;0;1
27.86;5.990057406;5.470196931;0;0.31670005;0.948525739;0;-0.948525739;0.31670005;0;0;0;1
27.87;5.993223653;5.47968244;0;0.316549507;0.94857599;0;-0.94857599;0.316549507;0;0;0;1
27.88;5.996388397;5.489168451;0;0.31639917;0.948626146;0;-0.948626146;0.31639917;0;0;0;1
27.89;5.999551637;5.498654963;0;0.316249038;0.948676207;0;-0.948676207;0.316249038;0;0;0;1
27.9;6.002713378;5.508141975;0;0.316099111;0.948726173;0;-0.948726173;0.316099111;0;0;0;1
27.91;6.00587362;5.517629486;0;0.315949389;0.948776045;0;-0.948776045;0.315949389;0;0;0;1
27.92;6.009032366;5.527117495;0;0.315799871;0.948825822;0;-0.948825822;0.315799871;0;0;0;1
27.93;6.012189618;5.536606002;0;0.31565056;0.948875505;0;-0.948875505;0.31565056;0;0;0;1
27.94;6.015345378;5.546095005;0;0.315501452;0.948925094;0;-0.948925094;0.315501452;0;0;0;1
27.95;6.018499648;5.555584504;0;0.315352548;0.948974589;0;-0.948974589;0.315352548;0;0;0;1
27.96;6.02165243;5.565074497;0;0.315203845;0.949023991;0;-0.949023991;0.315203845;0;0;0;1
27.97;6.024803726;5.574564983;0;0.315055344;0.949073301;0;-0.949073301;0.315055344;0;0;0;1
27.98;6.027953537;5.584055962;0;0.314907045;0.949122517;0;-0.949122517;0.314907045;0;0;0;1
27.99;6.031101867;5.593547433;0;0.314758949;0.949171641;0;-0.949171641;0.314758949;0;0;0;1
28;6.034248717;5.603039395;0;0.314611055;0.949220672;0;-0.949220672;0.314611055;0;0;0;1
28.01;6.037394089;5.612531846;0;0.314463361;0.949269611;0;-0.949269611;0.314463361;0;0;0;1
28.02;6.040537985;5.622024787;0;0.314315867;0.949318459;0;-0.949318459;0.314315867;0;0;0;1
28.03;6.043680407;5.631518215;0;0.314168572;0.949367215;0;-0.949367215;0.314168572;0;0;0;1
28.04;6.046821357;5.641012131;0;0.314021476;0.94941588;0;-0.94941588;0.314021476;0;0;0;1
28.05;6.049960837;5.650506532;0;0.313874579;0.949464454;0;-0.949464454;0.313874579;0;0;0;1
28.06;6.053098849;5.66000142;0;0.313727882;0.949512936;0;-0.949512936;0.313727882;0;0;0;1
28.07;6.056235395;5.669496791;0;0.313581383;0.949561328;0;-0.949561328;0.313581383;0;0;0;1
28.08;6.059370477;5.678992646;0;0.313435081;0.94960963;0;-0.94960963;0.313435081;0;0;0;1
28.09;6.062504098;5.688488983;0;0.313288976;0.949657842;0;-0.949657842;0.313288976;0;0;0;1
28.1;6.065636258;5.697985802;0;0.313143068;0.949705965;0;-0.949705965;0.313143068;0;0;0;1
28.11;6.06876696;5.707483102;0;0.312997355;0.949753997;0;-0.949753997;0.312997355;0;0;0;1
28.12;6.071896205;5.716980882;0;0.312851838;0.949801941;0;-0.949801941;0.312851838;0;0;0;1
28.13;6.075023997;5.726479141;0;0.312706517;0.949849796;0;-0.949849796;0.312706517;0;0;0;1
28.14;6.078150336;5.735977878;0;0.312561392;0.949897561;0;-0.949897561;0.312561392;0;0;0;1
28.15;6.081275225;5.745477092;0;0.312416462;0.949945238;0;-0.949945238;0.312416462;0;0;0;1
28.16;6.084398666;5.754976782;0;0.312271725;0.949992826;0;-0.949992826;0.312271725;0;0;0;1
28.17;6.08752066;5.764476948;0;0.312127182;0.950040327;0;-0.950040327;0.312127182;0;0;0;1
28.18;6.09064121;5.773977588;0;0.311982832;0.950087739;0;-0.950087739;0.311982832;0;0;0;1
28.19;6.093760318;5.783478702;0;0.311838675;0.950135065;0;-0.950135065;0.311838675;0;0;0;1
28.2;6.096877984;5.792980289;0;0.311694709;0.950182303;0;-0.950182303;0.311694709;0;0;0;1
28.21;6.099994213;5.802482348;0;0.311550936;0.950229453;0;-0.950229453;0.311550936;0;0;0;1
28.22;6.103109004;5.811984878;0;0.311407356;0.950276517;0;-0.950276517;0.311407356;0;0;0;1
28.23;6.10622236;5.821487878;0;0.311263968;0.950323494;0;-0.950323494;0.311263968;0;0;0;1
28.24;6.109334284;5.830991348;0;0.311120769;0.950370384;0;-0.950370384;0.311120769;0;0;0;1
28.25;6.112444776;5.840495286;0;0.310977761;0.950417188;0;-0.950417188;0.310977761;0;0;0;1
28.26;6.11555384;5.849999691;0;0.310834943;0.950463907;0;-0.950463907;0.310834943;0;0;0;1
28.27;6.118661476;5.859504564;0;0.310692314;0.95051054;0;-0.95051054;0.310692314;0;0;0;1
28.28;6.121767686;5.869009902;0;0.310549874;0.950557087;0;-0.950557087;0.310549874;0;0;0;1
28.29;6.124872474;5.878515705;0;0.310407623;0.950603549;0;-0.950603549;0.310407623;0;0;0;1
28.3;6.12797584;5.888021972;0;0.31026556;0.950649926;0;-0.950649926;0.31026556;0;0;0;1
28.31;6.131077786;5.897528703;0;0.310123686;0.950696218;0;-0.950696218;0.310123686;0;0;0;1
28.32;6.134178314;5.907035897;0;0.309982;0.950742426;0;-0.950742426;0.309982;0;0;0;1
28.33;6.137277426;5.916543552;0;0.309840501;0.950788549;0;-0.950788549;0.309840501;0;0;0;1
28.34;6.140375124;5.926051667;0;0.309699188;0.950834588;0;-0.950834588;0.309699188;0;0;0;1
28.35;6.143471411;5.935560243;0;0.309558062;0.950880543;0;-0.950880543;0.309558062;0;0;0;1
28.36;6.146566286;5.945069278;0;0.309417121;0.950926414;0;-0.950926414;0.309417121;0;0;0;1
28.37;6.149659754;5.954578771;0;0.309276366;0.950972202;0;-0.950972202;0.309276366;0;0;0;1
28.38;6.152751814;5.964088722;0;0.309135796;0.951017907;0;-0.951017907;0.309135796;0;0;0;1
28.39;6.15584247;5.973599129;0;0.30899541;0.951063529;0;-0.951063529;0.30899541;0;0;0;1
28.4;6.158931723;5.983109992;0;0.308855208;0.951109069;0;-0.951109069;0.308855208;0;0;0;1
28.41;6.162019575;5.99262131;0;0.308715191;0.951154525;0;-0.951154525;0.308715191;0;0;0;1
28.42;6.165106027;6.002133082;0;0.308575359;0.951199899;0;-0.951199899;0.308575359;0;0;0;1
28.43;6.168191083;6.011645308;0;0.308435709;0.951245191;0;-0.951245191;0.308435709;0;0;0;1
28.44;6.171274742;6.021157986;0;0.308296243;0.951290401;0;-0.951290401;0.308296243;0;0;0;1
28.45;6.174357008;6.030671115;0;0.308156958;0.951335529;0;-0.951335529;0.308156958;0;0;0;1
28.46;6.177437882;6.040184696;0;0.308017856;0.951380576;0;-0.951380576;0.308017856;0;0;0;1
28.47;6.180517366;6.049698727;0;0.307878934;0.951425542;0;-0.951425542;0.307878934;0;0;0;1
28.48;6.183595461;6.059213207;0;0.307740194;0.951470427;0;-0.951470427;0.307740194;0;0;0;1
28.49;6.18667217;6.068728135;0;0.307601635;0.951515231;0;-0.951515231;0.307601635;0;0;0;1
28.5;6.189747494;6.078243511;0;0.307463256;0.951559954;0;-0.951559954;0.307463256;0;0;0;1
